uid,movid,sim_length,mov_length,sim_duration,mov_duration,start_ts,end_ts,consumption,legs_consumptions,emergency,scenario,recharges,start_osmid,end_osmid,start_charge,stay_charge,start_loc_type,station_recharge_amounts
153,8,0.0,16502.50913000978,3557.6984592,1231.0,1222829135,1222830729,21040617,[21040617],0,3,0,1634975440,1989838157,86403872,50396128,H,[]
153,15,0.0,16903.0696002675,3402.6068844000006,2396.0,1222864555,1222865723,24202774,[24202774],0,3,0,1989838157,1634975440,115759383,21040617,W,[]
153,50,0.0,2846.0045785308535,718.7323104,474.0,1223196250,1223196724,3140956,[3140956],0,3,0,1634975440,1114088473,112597226,24202774,H,[]
153,51,0.0,1284.4485850302087,699.8459616000002,612.0,1223720046,1223720658,3245315,[3245315],0,3,0,1114088473,10203791831,133659044,0,O,[]
153,52,0.0,8594.49032198681,2121.7569948,861.0,1223791410,1223792271,11690827,[11690827],0,3,0,10203791831,1360092416,130413729,0,O,[]
153,53,0.0,16904.154351956466,3025.463691600001,1962.0,1224295641,1224297603,15683817,[15683817],0,3,0,1360092416,1989838157,118722902,0,O,[]
153,15,0.0,16903.0696002675,3402.6068844000006,2396.0,1224328361,1224330757,24202774,[24202774],0,3,0,1989838157,1634975440,103039085,33760915,W,[]
153,54,0.0,12818.408875896743,96.01519680000001,1392.0,1224933977,1224935369,576750,[576750],0,3,0,1634975440,35555071,112597226,24202774,H,[]
153,55,0.0,2804.239241835579,2938.7939183999983,302.0,1225201271,1225201573,18452464,[18452464],0,3,0,35555071,1226548306,136223250,0,O,[]
163,0,0.0,1816.3990384466294,478.1153952000001,188.0,1209605894,1209606082,2242062,[2242062],0,3,0,35868032,9628026970,136800000,0,O,[]
163,1,0.0,13671.96133818846,379.5890688,1358.0,1209889138,1209890496,1533966,[1533966],0,3,0,9628026970,1989838157,134557938,0,O,[]
163,2,0.0,2906.6080834924333,639.3240576000002,394.0,1209906794,1209907188,3039728,[3039728],0,3,0,1989838157,1226548306,133023972,0,O,[]
163,3,0.0,30652.004327512303,7020.1753416,1896.0,1209950322,1209952218,44494664,[44494664],0,3,0,1226548306,244891780,129984244,6815756,H,[]
163,4,0.0,30517.679904986304,6997.2505776000025,2112.0,1210164325,1210166437,33651182,[33651182],0,3,0,244891780,1226548306,92305336,0,O,[]
163,6,0.0,6953.195419197252,2912.9037588,768.0,1210403964,1210404732,17420157,[17420157],0,3,0,1226548306,2791863258,58654154,78145846,H,[]
163,7,0.0,14229.081885626083,2425.4467956,992.0,1210514570,1210515562,13004630,[13004630],0,3,0,2791863258,1634274099,119379843,0,O,[]
163,8,0.0,16556.426781214035,3137.469908400001,1180.0,1210860540,1210861796,22696856,[22696856],0,3,0,1226548306,1634975440,106375213,30424787,H,[]
163,9,0.0,16608.025275429307,3557.6984592,1570.0,1210899488,1210902178,21040617,[21040617],0,3,0,1634975440,1989838157,114103144,22696856,W,[]
163,10,0.0,16015.11919901837,3598.4479391999994,1634.0,1210916189,1210917823,17032972,[17032972],0,3,0,1989838154,2344080221,115759383,0,O,[]
163,11,0.0,18297.144718414234,6802.479144000002,2258.0,1210944645,1210946903,50399056,[50399056],0,3,0,2344080221,1634975440,98726411,0,O,[]
163,9,0.0,16608.025275429307,3557.6984592,1570.0,1211014306,1211015876,21040617,[21040617],0,3,0,1634975440,1989838157,48327355,88472645,W,[]
163,12,0.0,2948.9301011977136,748.2932928000001,633.0,1211021751,1211022384,3694269,[3694269],0,3,0,1989838157,1498572959,115759383,0,O,[]
163,13,0.0,14244.775052526453,1232.5398047999997,910.0,1211121574,1211122484,5627731,[5627731],0,3,0,1498572959,1226548306,112065114,0,O,[]
163,8,0.0,16556.426781214035,3137.469908400001,1180.0,1212844140,1212845774,22696856,[22696856],0,3,0,1226548306,1634975440,106437383,30362617,H,[]
163,14,0.0,19665.841099169174,4448.985911999999,1794.0,1212914956,1212916750,24717466,[24717466],0,3,0,1634975440,1653985934,114103144,22696856,W,[]
163,15,0.0,13717.404346859677,1789.7521536000004,928.0,1213021728,1213022656,9119941,[9119941],0,3,0,1653985934,1226548306,112082534,0,O,[]
163,16,0.0,4708.035072221235,1170.234864,1158.0,1213408689,1213409847,5446944,[5446944],0,3,0,1226548306,1497364663,102962593,33837407,H,[]
163,17,0.0,9655.576159853708,3687.006146400001,1004.0,1213501617,1213502621,19076441,[19076441],0,3,0,1497364663,165738239,131353056,0,O,[]
163,18,0.0,10573.110116717513,2357.9191907999993,1004.0,1213515708,1213516712,12997708,[12997708],0,3,0,165738239,1634975440,112276615,0,O,[]
163,9,0.0,16608.025275429307,3557.6984592,1570.0,1213883470,1213883757,21040617,[21040617],0,3,0,1634975440,1989838157,99278907,37521093,W,[]
163,19,0.0,17451.35488479019,3550.901166000001,1414.0,1213885773,1213887187,25035365,[25035365],0,3,0,529493706,244888070,115759383,0,O,[]
163,9,0.0,16608.025275429307,3557.6984592,1570.0,1214098297,1214099670,21040617,[21040617],0,3,0,1634975440,1989838157,90724018,46075982,W,[]
163,12,0.0,2948.9301011977136,748.2932928000001,633.0,1214619235,1214620035,3694269,[3694269],0,3,0,1989838157,1498572959,115759383,0,O,[]
163,20,0.0,14741.137806944062,3908.6261964000014,1065.0,1214661474,1214662539,27173870,[27173870],0,3,0,294117375,1634975440,112065114,0,O,[]
163,21,0.0,14042.399902935307,3019.486247999999,971.0,1214747961,1214748932,18911992,[18911992],0,3,0,1634975440,1226548306,84891244,51908756,W,[]
163,22,0.0,13653.65213319511,3221.710847999999,1762.0,1214810675,1214812437,14107010,[14107010],0,3,0,1226548306,6225656759,117888008,18911992,H,[]
163,23,0.0,15297.349533858198,3710.1185568,1170.0,1214827380,1214828550,17215540,[17215540],0,3,0,6225656759,1226548306,122692990,0,O,[]
163,8,0.0,16556.426781214035,3137.469908400001,1180.0,1215270683,1215271863,22696856,[22696856],0,3,0,1226548306,1634975440,105477450,31322550,H,[]
163,21,0.0,14042.399902935307,3019.486247999999,971.0,1215351109,1215352084,18911992,[18911992],0,3,0,1634975440,1226548306,114103144,22696856,W,[]
167,0,0.0,9959.956969952656,2009.0719008000003,2080.0,1209802294,1209804374,8700803,[8700803],0,3,0,9320571810,1989838157,136800000,0,O,[]
167,1,0.0,4131.808199872745,958.2144480000001,827.0,1209960848,1209961675,4450340,[4450340],0,3,0,1989838157,529342260,128099197,8700803,H,[]
167,2,0.0,8956.933556471424,1450.5420384000006,1109.0,1210604549,1210605658,6297986,[6297986],0,3,0,529342260,1364164051,132349660,0,O,[]
167,3,0.0,1628.4365929216585,517.8105791999999,268.0,1211121244,1211121512,2173986,[2173986],0,3,0,1364164051,1754973426,126051674,10748326,H,[]
167,4,0.0,8821.519859449461,576.9566496,1087.0,1211470912,1211471999,2609742,[2609742],0,3,0,1754973426,1989838163,134626014,0,O,[]
167,5,0.0,23622.008039100027,5312.4358824,2748.0,1212130318,1212133066,37897288,[37897288],0,3,0,1989838163,1667004554,132016272,0,O,[]
167,6,0.0,3252.9207902328185,2226.8740320000006,1216.0,1212213320,1212214536,9160888,[9160888],0,3,0,1667004554,8861596424,94118984,0,O,[]
167,7,0.0,9206.488498861376,3662.7628463999995,1231.0,1212795363,1212796594,21289766,[21289766],0,3,0,8861596424,11059812327,84958096,0,O,[]
167,8,0.0,5424.673014704995,4284.990460800001,376.0,1213027200,1213027576,18961290,[18961290],0,3,0,11059812327,1360097775,63668330,0,O,[]
167,4,0.0,8821.519859449461,576.9566496,1087.0,1213230389,1213231380,2609742,[2609742],0,3,0,1754973426,1989838163,44707040,0,O,[]
167,9,0.0,19650.17593285412,5088.883201199999,2610.0,1213919621,1213922231,38312600,[38312600],0,3,0,1989838157,8379758661,42097298,94702702,H,[]
167,10,0.0,1463.3193712319724,6501.531096000002,613.0,1214353973,1214354586,34273704,[34273704],0,3,0,8379758661,975801331,98487400,0,O,[]
167,11,0.0,1991.0004111999085,522.4212936,365.0,1214402817,1214403182,2867360,[2867360],0,3,0,975801331,6959725348,64213696,0,O,[]
167,4,0.0,8821.519859449461,576.9566496,1087.0,1216996256,1216996912,2609742,[2609742],0,3,0,1754973426,1989838163,61346336,0,O,[]
167,12,0.0,10626.521852021238,77.9992416,886.0,1217515136,1217516022,391670,[391670],0,3,0,1989838154,1989838165,58736594,78063406,H,[]
167,13,0.0,10626.294195155493,2136.5053452000006,1201.0,1217666909,1217668110,13030830,[13030830],0,3,0,1989838165,258970059,136408330,0,O,[]
167,14,0.0,85180.58036938222,2357.0127143999994,5164.0,1218363950,1218369114,18879695,[18879695],0,3,0,258970059,3498529382,123377500,0,O,[]
167,15,0.0,17342.219572121645,1356.8775264000003,1862.0,1219233954,1219235816,6831793,[6831793],0,3,0,3498529382,2260272741,104497805,0,O,[]
167,16,0.0,3214.2393635429253,3727.9866383999997,948.0,1219677842,1219678790,22633997,[22633997],0,3,0,2260272741,1989838157,97666012,0,O,[]
167,13,0.0,10626.294195155493,2136.5053452000006,1201.0,1220154991,1220156236,13030830,[13030830],0,3,0,1989838165,258970059,75032015,0,O,[]
167,0,0.0,9959.956969952656,2009.0719008000003,2080.0,1221796478,1221796833,8700803,[8700803],0,3,0,9320571810,1989838157,62001185,0,O,[]
167,17,0.0,12910.677689863021,3485.8976940000016,1238.0,1223701410,1223702648,19980274,[19980274],0,3,0,1293134729,5162792190,53300382,0,O,[]
167,18,30848.517,5820.455000412153,-2,693.0,1223777434,1223778127,-2,[],1,3,0,5162792190,5880828975,33320108,0,O,[]
